Principal_Component_1_Original,Principal_Component_2_Original
0.16710956870785396,-0.32609819969056025
0.2324023338609191,0.10518967396998997
0.5561588783891865,0.1762932570138031
0.8541182197855083,-0.1132613314505383
0.6928088260270705,0.11555405193173043
0.19943308980172744,0.2320455389390775
0.5769740606139305,0.19207351129255654
-0.2817704233775001,0.1090760733819211
-0.5933375591699488,0.08510610075326078
-0.572326442236561,-0.0014478987400599569
-0.37151336573938554,0.4538967900432322
0.6349990819137291,0.09804458089481892
-0.5074473160102726,0.39974523885871777
-0.25504687748425564,0.4657930748851063
0.1457066957671316,0.008485407154124956
-0.5708300544242518,-0.36231739521405126
-0.3467932336683424,0.18835907040670422
-0.7858216688825992,-0.15622716256898728
0.6084379041414624,-0.11469088443021824
-0.13112514504018452,-0.36134151727814146
0.05071363535935606,0.20002946850658887
-0.41765835596365913,-0.5537378628953568
0.5732147052827716,-0.0009077756240825414
0.6075804847572344,0.02479090524548991
-0.26371789478050767,-0.19912604786105753
-0.20443430495331702,0.3973757972430932
0.6572388586390502,0.08919243055759175
0.28163067954262233,0.11395385919232083
-0.9618422410784103,-0.16338544522041998
-0.7525367071147013,-0.2321117099311962
1.2762703050767605,-0.3508074647351991
0.37559135635299384,-0.03714346396589502
-0.29810248921243127,0.39469375082399366
-0.5356346350895592,-0.281510632898373
0.0681459447514321,-0.5246692153851276
-0.24526347784942615,0.3365384505534174
0.585288106612977,0.10677190392342373
0.4704211918023082,-0.2280790445925289
0.6688553124052907,0.07591615714330639
0.7735603337856434,-0.3604222304129872
0.2051859643786657,-0.3270922340458535
1.109087535125982,-0.2302052740992119
1.1374762235885436,-0.29303509500270786
-0.010215466334699516,0.13663387536021582
-0.41104787332293985,0.5897512179125328
0.3351455603073956,0.3328976643166513
-0.7979552692028291,-0.15401630681373293
0.4983627697020099,-0.12079845078164325
-0.5891673342066011,-0.13111084409022572
-0.2599991171328667,0.3214757534358788
-0.8620814176912704,-0.14340036127294667
-0.5317300642908166,-0.0815580347692803
-0.3946280139666936,0.3223035000521821
0.905358665026155,-0.23055762899263776
0.7510603844836266,-0.0823263356551009
0.34546728047799113,-0.06561342176334597
-0.2219128713809647,-0.4343583875656555
1.1681758729650664,-0.2613745170977335
0.560477183567908,0.1159844099203061
0.477546966451998,0.06080011951206032
-0.310206587954226,0.37323127943829304
0.5728504119749094,0.10085796339396218
-0.9199117304738579,-0.12495293048028777
-0.7079491097602436,-0.2540892020743619
1.319876103258694,-0.24789826923530647
-0.3172391113076631,0.13608844390392505
-0.7890259523041862,-0.33269808150178687
-0.32583434053837096,0.396233433469106
-0.4813864146970566,-0.2603692045137528
0.792526325870667,-0.10887123475380639
1.413957687855119,-0.34582864383992096
1.3327858329055267,-0.20825275626474077
0.2898891788074986,-0.14096154069243857
-0.7532409930491656,-0.22543914079870328
-0.4029964594891455,0.537446403161277
-0.290583803924181,0.2992058547348349
0.4433774633400515,0.03961685524740579
0.3316688462307012,-0.005368789861758197
-0.2551173582778394,0.05411945509826432
-0.3169468193130216,-0.35477305780352214
0.8115140722545902,-0.28973519720209634
-0.15613621782571196,-0.002119827324453643
-0.49762649021196637,0.1820276022272387
0.16966043357860966,0.3399748387231557
-0.1847529093966675,0.5932840856684289
0.11239249574479233,-0.3056282041182255
-0.49872479010761106,0.46859213624837187
-0.24753291524581114,-0.28893301495543533
-0.31143189912935065,-0.22901752964180344
-0.652252792568857,-0.25258136420919924
-0.1303173479358437,0.4541402751063126
0.3437387192535796,0.013812263358752495
-0.34538781669035185,-0.43186996916148535
-0.16117513217105778,0.1592347727371442
-0.6989017574064709,-0.19200217413828685
0.5877781949530773,0.08281796417919648
-1.1409942368283374,-0.18357223480402388
0.2883467926039112,0.051303980776150525
0.6721472740330395,0.06433090630329534
1.2731852090415061,-0.18070054020109258
0.3476812153066669,0.009820278207470839
-0.6196443032349713,-0.27401212194549057
0.5995955454028047,0.11732851926737932
0.5858613644782219,0.16419292233800076
-0.8021416314093082,-0.1621718265395198
0.4796436973972639,-0.1267709912950255
0.6106640088779139,0.09547014290718125
-0.49826229526813925,0.39813707453864167
-0.41886302208328746,0.028427686750367737
0.5297857807528986,0.07773950472517786
1.3986399546734662,-0.22404480256071557
-0.8295430652783261,-0.2329490233116951
0.46213624114922697,0.24783328386134149
-0.6615241840777635,-0.09463332284769707
-0.7767109636324416,-0.2935689873165714
-0.7567395445794124,-0.22423339454217942
-0.669364087894135,-0.15334964749065846
-0.5266816868133554,-0.16972970723945535
-0.8620069598677881,-0.14365690247715043
0.5944971415794226,0.17326790652555105
0.605590846282652,-0.03788453369928644
0.5902947675919062,0.10386010306024872
-0.4149442389000567,0.40689712122838195
0.8238074952330325,-0.30431466600205254
0.29911720387011625,-0.03521505677501336
-0.26502428396907773,0.24457864863546305
-0.7215145582997542,-0.2509457163378819
-0.07400721587875231,-0.22179089664220072
1.1262512619942993,-0.2504481081940339
1.0177965497856247,0.06099436851295602
-0.6445517528740669,-0.13199136837932834
-0.42134423042795505,-0.42845329467079163
0.9741603132346108,0.05599991351226209
-0.7935934858357686,-0.21811774008231674
0.2927888489768449,0.15662657165014193
0.5890251049758998,0.1828695619810738
-0.36474236408080524,0.03354028304430458
-0.15617242048627797,-0.6791540272848043
-0.7531504760090679,-0.22741796633613337
-0.5345909831850891,-0.04680673317199018
0.1001462830872518,0.3058423731955192
0.48621177597424753,0.02956001057018643
-0.6627814594647596,-0.19464275669729453
0.8571626861254804,-0.32073866621883995
-0.386509743565275,-0.2856985390900403
-0.3904683633050779,0.2758036819507439
0.22351648089808915,0.118656060881356
-0.693992620763363,-0.12167410992440321
0.589087866713501,0.179570680878566
0.31888162183376295,-0.11220281887770402
-0.5679830361688386,0.11152509501672489
-0.5025174417901075,0.49578028918028244
-0.5366794913441328,0.07518526219814824
0.32055305925535454,-0.010864887876341985
-0.43236594295405323,0.13138168250822763
0.5061157945517758,-0.01659138342742874
-0.8074496319469171,-0.17201234513418862
-0.33540619378687764,0.5614208035262551
-0.09119531574954107,0.20667753634301034
-0.2632833396347928,0.428008743074226
1.4348360658916883,-0.28728985629807036
-0.7697152542634257,-0.20399030728016052
-0.4162921478353162,0.310639564733253
0.8739429577752028,0.04290557863815927
0.5005440987647934,-0.035234570385532814
-0.5738124649939498,-0.25280513136708876
0.01690016897545498,0.36737249056591637
0.5391902816519871,0.01731970677602648
-0.7391780511460853,-0.22085705856538754
-0.4533537944891651,0.5550743178613022
-0.31681726503433866,0.6091370441606639
0.2421617054075294,-0.34895082727611626
0.6117550150481503,-0.03859826513443853
0.6225024959164456,0.18715950363416928
-0.3860350453455392,0.06020603363449809
-0.154206346142201,-0.2949892722795181
-0.799819462189389,-0.19014543772559575
0.2390129406146805,-0.06574816968221542
-0.30335789711680056,0.3987867746226491
-0.6074241335312054,-0.2650285911072542
0.5520419702252656,0.15530154923003817
0.1620325944415388,0.4502854618720843
-0.5730939920928261,-0.07771147408654304
-0.13549656965984694,0.04451010084360947
0.008706437317863804,-0.16419669866286177
0.5179554563216628,0.16968144223351175
-0.4260465299998769,-0.06790196849998373
-0.244829758602941,0.25687920825687505
0.908354994706346,-0.18571648394428986
0.2102679387986297,0.24085639246025126
0.5980578511000402,-0.35520129117333166
0.14805051830904636,-0.29989119938870595
0.023964959869433065,0.4804715658830116
1.1610751109708926,-0.24853945575839045
0.8754999958004576,-0.13993127445936185
-0.5760819496366045,-0.07614364285166508
0.4273738705199002,0.00023592113439742265
1.1596403751210254,-0.22442866218760682
0.9358597354425255,0.013419004227902409
-0.41330190974585435,0.4661073477867983
1.1647298593543596,-0.2854238161740634
1.2556395022494375,-0.28067677232526406
-0.09305838353146886,0.5491408755246844
0.23560037991204824,0.30568576733703956
-0.22688784930632155,0.47247389294678893
-0.09327176209148415,0.4924537548589317
-0.5437567863498575,-0.06656590528105906
0.0395023336208561,-0.35818262838945475
-0.565880475788166,-0.07279487186444193
-0.08160438838875265,0.5335652355130958
-0.29237419081467464,0.07970885785719124
-0.7646420876887728,-0.3850563995518154
0.4592290026122775,0.15192859972868267
-0.6035034554058205,-0.15945208983741666
-0.4886183959946488,0.47291099580192925
-1.0025870685397216,-0.014821514480545164
0.8105876132552388,-0.36110405021076836
-0.6832049003243459,-0.27006804550445873
-0.19443752317032775,0.5098231682415086
-0.4548203880630612,0.23659714441635027
-0.53632790201636,0.12517740729864052
0.574782606227867,0.15234369103591694
-0.5459031449578408,-0.05958913062643288
0.05648805555034591,-0.03221108323783901
-0.3790249841974424,-0.011529379655829545
-0.6724263813079422,-0.19347719722168097
0.290333181443552,0.1790767249277803
0.5803080737898145,0.22209907941715037
-0.1901100289570279,0.5016038926830673
-0.6383141913126051,-0.11974886221595238
-0.20628956940850096,0.30614249328568155
0.8332129883761182,-0.1359633758123633
-0.6300491231866417,-0.13678659300335264
-0.3529816546921008,0.17210514395016865
-0.5672074473805402,-0.45937165101767974
1.4101798476316278,-0.2119209326865908
-0.13831027716854813,-0.3198428345115665
0.8372057386102625,-0.35214321131805376
0.30355852254313936,0.04059210543816811
0.3869237006832967,0.05436940885057581
-0.48121152260557515,0.45557537193352016
-0.5883858804195987,-0.26048321113682
-0.6539673506711194,-0.30478624060787357
1.0402869688753689,0.18388194364876795
0.8234320202052495,-0.3299949528646107
0.5884981507385272,0.10547643554330002
-0.11209128706536624,0.37043757723418996
1.38027497257862,-0.21764674632401898
-0.4807528520007707,0.5082174575059712
0.004747932858062442,-0.343968358717297
0.42641294492952536,-0.11869822903585163
-0.3925577791682789,0.4570910143445801
-0.28463445982889357,0.4834526980193442
-1.099212193373501,-0.15344006921106637
0.8323650974109423,0.023037352880194692
-0.2950746706362051,0.2616251950750636
0.42733791509618235,0.07530246650766866
-0.5172731514886009,0.055154052011250086
-0.5221619140937224,-0.06356035175291211
0.6156976864502794,0.011598209580174866
1.137285619762549,-0.014076312856118309
0.8469249451197465,-0.25575832756078654
0.7742506032943437,-0.048221576902021834
-0.05919792075019099,0.4030978211404734
0.5980791427445904,0.11900324407722607
0.4622055156950813,-0.114555794812976
-0.4622897252259679,-0.3879337078258629
-0.28677302289029677,-0.03738640991838731
-0.42342981338760793,0.4339280390351933
0.5914677807429142,0.07952152218254019
-0.14541702980190951,0.024064054648888732
-0.736458189448053,-0.048100144339028796
1.1429493931416528,-0.2505743040901008
-0.20079747759561167,0.4847175451175437
0.8672001936227061,-0.20744955671388646
-0.8365927637436069,-0.19702973101640311
-0.6400084975991369,-0.19213135097398995
-0.9478595221894116,-0.05535713395410105
0.3284215636456495,-0.027493775914101574
0.5862994507671111,0.08329812802583837
-0.05728480894683346,0.21188422437107837
-0.19030113317361688,-0.050957694558563936
-0.6217506324635632,-0.00877853640903943
-0.4363152521540431,-0.3971754739510714
0.7716161081390601,-0.22135274732463855
-0.6297773992188693,-0.34002086028748013
1.0408562352125657,-0.16014370605068476
0.8033232622499312,-0.11888763979385049
0.35433896873979703,0.3826468446764317
-0.14617724537302357,-0.03571565395625687
-0.48783250944339507,-0.09161312136902566
-0.5265683848178379,-0.09641876844593072
0.7575238910282732,0.1447033975972218
-0.26948962954491523,0.49138107224435623
-0.7350603088757319,-0.23067424953787802
-0.66435291673829,-0.31570973215265485
-0.485220231579243,-0.16358287790240095
0.5836741513597241,0.18794122180396045
-0.6894661851209932,-0.14213619866643049
-0.21895212615594667,0.13176313313757343
1.3620400022155994,-0.19504783818217242
-0.12706048839935072,0.24813055625483924
0.0065496419627658,0.3738351953492104
-0.40449772972257975,0.47335960004767313
0.9398302956343871,-0.06415378564400472
-0.4988082396996289,0.39985875462136056
-0.39698065324160486,0.17754517191898603
0.18535732483803047,0.15978923364950753
-0.7721525926927617,-0.00615876550854224
0.5600000958782725,0.14378148429683815
1.4077430453058652,-0.2348285303006854
-0.2391065764829196,0.4549774392545485
0.41151272909344405,0.23745258585407222
-0.03419684695985126,-0.20217112795670591
0.9117686417813784,-0.1903521352418951
-0.5260897444202155,0.4070040838696932
0.8086275534173377,0.05484946512099996
0.21663153926202616,-0.28631623917843946
-0.15125543717424186,0.08405255879901008
0.9602035791336193,-0.14930622822412365
-0.6805037232069389,-0.18320606122684
0.26837813574329916,0.1607138846072604
0.5557670558269252,0.1674713485035659
0.5725968930937294,0.05132584767311316
-0.18643950093187042,0.05696304713685749
0.3019715641632105,0.076123234091266
-0.06173128412259059,0.47903780826128634
0.2820459641029212,-0.10256722272177038
-0.6399307471188246,-0.08869553986770834
0.9978875227965727,-0.11907232259877353
0.12433548271123532,-0.27641036377313905
0.6862834709947014,0.05328979296775921
0.024590904766188963,0.47377779432696576
-0.4491027529971072,-0.06884250682482415
0.5450131004416947,0.08707287909001961
-0.5539111383222382,-0.1664807704087395
1.2755085851393957,-0.26496683577204977
0.6817839261721326,-0.04223920734962502
-0.8966203162362117,-0.17971151772939947
0.05663681323685979,0.017656649228085183
-0.43201236453376857,0.09533769311842746
0.542509414540088,0.010341843060075523
-0.18083794303549822,-0.3037857894936933
-0.5431452241781521,-0.12312292429443168
-0.4651816591695846,0.07583454161629616
-0.46395698626626547,-0.0812731769485855
-0.29763031064409706,-0.2370091444309936
-0.5154655612852829,-0.1042387128428281
-0.4328122930158714,0.443031786540189
0.8660034475142143,-0.1517494527451764
-0.07986670377075186,-0.24775431618192137
-0.30398568203048143,0.49300555284526204
-0.4179149585921409,0.14158013495549474
-0.639291973686204,0.38089625893328677
-1.1073079280212028,-0.16317579796293363
-0.6242040766419358,-0.07700577023940881
-0.861899873564503,-0.1938607858773063
0.7585121823549317,0.1088507474830342
1.2375131707543108,-0.228890541993252
0.5628935952809757,0.04148688041258058
0.4095672032415344,0.10175285226270118
-0.22503108466162167,-0.2834867753152913
1.143880754767926,0.05812330094812835
-0.4743028995938656,0.019232214020145647
-0.7097738891532317,-0.23930857817936624
-0.5901024838828688,-0.3444329577132329
-0.46350485247202844,-0.1439168636527653
-0.4518231495272237,0.10521921541342308
0.5965075055818291,0.17334864496523864
-0.7442623645848689,-0.28172129456761213
0.5081443444276142,-0.018427429726214774
-0.5159310966020076,0.4303972523183333
0.8356336635569761,-0.3728219430732028
-0.5566580831759707,0.096919351173697
-0.10382532507976944,0.5312686904215279
0.1485173923918068,0.04174899815709198
-0.6802065433063599,-0.30001996348744403
-0.2786969768406605,0.37734121645042995
0.14878598651296826,-0.3293634425533098
0.9037634239756562,-0.23201127962135992
-0.4322892573422687,-0.1588786224858934
-0.2365554658453155,-0.02762097978040012
0.9700050478647435,0.039502965702793366
0.5822681125474255,0.013171842704860427
-0.09940878782252137,-0.03678569708288075
0.1981179430297502,0.23816423445486368
-0.36945579553473346,0.17031306667262974
-0.6565394138754482,-0.5465308987180428
0.5434398800707804,0.1682155820477128
-0.7876386224647967,-0.16532238834654717
0.16247816776559723,-0.27218962795754825
0.1811675066583126,0.09018771100672053
-0.536856837376169,-0.09798645324698751
-0.3369626612567828,0.038012045135291904
-0.8073135230646062,-0.20197939191874112
-0.19355475770360436,0.5485187532310173
1.1826367757703296,-0.24903961401568125
-0.5919277289854045,-0.10725707002268858
-0.1342514937665457,0.03696983484799221
-0.4448229701446044,0.5023484845837015
0.36537671828772594,0.017159070789363604
0.6634495667311607,-0.001004127162219118
0.6482123874463699,-0.21987212294755953
0.6303858319720147,-0.42885426578826724
0.6288145491623387,0.1708349158013905
0.5445271446201857,0.15757771633579035
0.8657977508175432,-0.12650102372475844
0.8173916015829378,-0.1388483502647037
0.4419947560418621,0.198353080942633
1.4024232822183242,-0.5488472562140945
0.5011205498472733,-0.1878381293217983
-0.6547542166983373,0.008167609590989493
-0.7825908327565654,-0.17683851852398805
0.30182036822732994,-0.12086216752057875
-0.8838765162783073,-0.1223130608785131
-0.24619194642704326,-0.32881503587476074
-0.23621337305567608,0.4981421619390191
0.5617316516279212,0.141925916915968
0.896484688016436,-0.089106886077851
-0.2255045184366226,-0.27944146572674633
1.3428081280537996,-0.24575260030184207
-0.12613970417574022,0.33423630421365097
0.5778309214287636,0.1441624447424381
-1.0517021884040392,-0.1419011195632592
0.4639405002860301,-0.0270153057981171
0.8610566269991963,-0.14934065920449774
0.6075842292838098,0.13224345720118869
-0.5814721455625148,-0.015348120386441354
-0.3746143806264459,0.5253163373124677
-0.9923097305150211,-0.052681257680787595
0.681317514987591,-0.3554078302241079
-0.5241590843417173,0.012918211163471435
0.03581705863079305,0.45456119094965736
0.09271241487441029,-0.3333897949657589
-0.4505498072127235,0.422690951028995
0.311803694652785,0.07026542266527518
0.796598886870131,-0.37303164254515053
-0.06840524125626059,-0.3365843169030389
0.662603339037514,-0.42403754321071796
0.4211930252313759,0.25060720445686424
-0.5367303580617715,0.028991584916445493
-0.5333761454836076,0.051583203227758716
0.9099314455230896,0.2780278310733199
-0.44339269707185336,0.05889717892530881
0.5634752653519877,0.11659613248661749
0.5887989062594337,0.18061106991724127
-0.5240416644942344,-0.20309385634279373
-0.8395658392301567,-0.15837364519729472
0.7632460121558319,-0.27625846327549786
0.8145560488453523,-0.008448539021573147
0.5539628070869763,-0.0020545935065830125
-0.43409445159883,0.1495212668091935
-0.561514211665494,0.011591431875001758
-0.34955260552427,-0.10529414624573825
-0.7222659220207307,-0.2291762842228384
0.6540361565458993,0.0674380786581676
-0.08973839977540672,0.2068260835630974
0.5641975061794791,0.14002085157756625
